id,target_prompt,fname_old,Image Source,rank,new_fname
95,A man and a woman posing in front of a motorcycle.,95_A motorcycle._4_dalle_v2.png,DALL-E2,2c,095-34.jpg
96,A man in a black suit surfing a large wave,coco_751840_stable_diffusion_v2_1.jpg,SD2.1,0,096-00.jpg
96,A man in a black suit surfing a large wave,96_A man in a black suit surfing a large wave_0_dalle_v2.png,DALL-E2,0,096-01.jpg
96,A man in a black suit surfing a large wave,96_A man in a black suit surfing a large wave_1_dalle_v2.png,DALL-E2,0,096-02.jpg
96,A man in a black suit surfing a large wave,96_A man in a black suit surfing a large wave_2_dalle_v2.png,DALL-E2,0,096-03.jpg
96,A man in a black suit surfing a large wave,96_A man in a black suit surfing a large wave_3_dalle_v2.png,DALL-E2,0,096-04.jpg
96,A man in a black suit surfing a large wave,96_A man in a black suit surfing a large wave_4_dalle_v2.png,DALL-E2,0,096-05.jpg
96,A man in a black suit surfing a large wave,96_A man surfing a large wave._1_dalle_v2.png,DALL-E2,1a,096-06.jpg
96,A man in a black suit surfing a large wave,96_A man surfing a large wave._3_dalle_v2.png,DALL-E2,1a,096-07.jpg
96,A man in a black suit surfing a large wave,96_A black suit on a large wave._0_dalle_v2.png,DALL-E2,1a,096-08.jpg
96,A man in a black suit surfing a large wave,96_A black suit on a large wave._1_dalle_v2.png,DALL-E2,1b,096-09.jpg
96,A man in a black suit surfing a large wave,96_A black suit on a large wave._2_dalle_v2.png,DALL-E2,1b,096-10.jpg
96,A man in a black suit surfing a large wave,96_A black suit on a large wave._3_dalle_v2.png,DALL-E2,1b,096-11.jpg
96,A man in a black suit surfing a large wave,96_A black suit on a large wave._4_dalle_v2.png,DALL-E2,1b,096-12.jpg
96,A man in a black suit surfing a large wave,96_A man._0_dalle_v2.png,DALL-E2,2a,096-13.jpg
96,A man in a black suit surfing a large wave,96_A man._1_dalle_v2.png,DALL-E2,2a,096-14.jpg
96,A man in a black suit surfing a large wave,96_A man._2_dalle_v2.png,DALL-E2,2a,096-15.jpg
96,A man in a black suit surfing a large wave,96_A man._3_dalle_v2.png,DALL-E2,2a,096-16.jpg
96,A man in a black suit surfing a large wave,96_A man._4_dalle_v2.png,DALL-E2,2a,096-17.jpg
96,A man in a black suit surfing a large wave,96_A black suit._1_dalle_v2.png,DALL-E2,2b,096-18.jpg
96,A man in a black suit surfing a large wave,96_A black suit._2_dalle_v2.png,DALL-E2,2b,096-19.jpg
96,A man in a black suit surfing a large wave,96_A black suit._3_dalle_v2.png,DALL-E2,2b,096-20.jpg
96,A man in a black suit surfing a large wave,96_A black suit._4_dalle_v2.png,DALL-E2,2b,096-21.jpg
96,A man in a black suit surfing a large wave,96_A large wave._0_dalle_v2.png,DALL-E2,2c,096-22.jpg
96,A man in a black suit surfing a large wave,96_A large wave._1_dalle_v2.png,DALL-E2,2c,096-23.jpg
96,A man in a black suit surfing a large wave,96_A large wave._2_dalle_v2.png,DALL-E2,2c,096-24.jpg
96,A man in a black suit surfing a large wave,96_A large wave._3_dalle_v2.png,DALL-E2,2c,096-25.jpg
96,A man in a black suit surfing a large wave,96_A large wave._4_dalle_v2.png,DALL-E2,2c,096-26.jpg
97,A man standing by an oven.,coco_251210_stable_diffusion_v2_1.jpg,SD2.1,0,097-00.jpg
97,A man standing by an oven.,97_A man standing by an oven._0_dalle_v2.png,DALL-E2,0,097-01.jpg
97,A man standing by an oven.,97_A man standing by an oven._1_dalle_v2.png,DALL-E2,0,097-02.jpg
97,A man standing by an oven.,97_A man standing by an oven._2_dalle_v2.png,DALL-E2,0,097-03.jpg
97,A man standing by an oven.,97_A man standing by an oven._3_dalle_v2.png,DALL-E2,0,097-04.jpg
97,A man standing by an oven.,97_A man standing by an oven._4_dalle_v2.png,DALL-E2,0,097-05.jpg
97,A man standing by an oven.,97_A man._0_dalle_v2.png,DALL-E2,1a,097-06.jpg
97,A man standing by an oven.,97_A man._1_dalle_v2.png,DALL-E2,1a,097-07.jpg
97,A man standing by an oven.,97_A man._2_dalle_v2.png,DALL-E2,1a,097-08.jpg
97,A man standing by an oven.,97_A man._3_dalle_v2.png,DALL-E2,1a,097-09.jpg
97,A man standing by an oven.,97_A man._4_dalle_v2.png,DALL-E2,1a,097-10.jpg
97,A man standing by an oven.,97_An oven._0_dalle_v2.png,DALL-E2,1b,097-11.jpg
97,A man standing by an oven.,97_An oven._1_dalle_v2.png,DALL-E2,1b,097-12.jpg
97,A man standing by an oven.,97_An oven._2_dalle_v2.png,DALL-E2,1b,097-13.jpg
97,A man standing by an oven.,97_An oven._3_dalle_v2.png,DALL-E2,1b,097-14.jpg
97,A man standing by an oven.,97_An oven._4_dalle_v2.png,DALL-E2,1b,097-15.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",coco_625027_stable_diffusion_v2_1.jpg,SD2.1,0,098-00.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope with several rams grazing._0_dalle_v2.png,DALL-E2,2a,098-01.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope with several rams grazing._1_dalle_v2.png,DALL-E2,2a,098-02.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope with several rams grazing._2_dalle_v2.png,DALL-E2,2a,098-03.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope with several rams grazing._3_dalle_v2.png,DALL-E2,2a,098-04.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope with several rams grazing._4_dalle_v2.png,DALL-E2,2a,098-05.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope in the background._0_dalle_v2.png,DALL-E2,3a,098-06.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope in the background._1_dalle_v2.png,DALL-E2,3a,098-07.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope in the background._2_dalle_v2.png,DALL-E2,3a,098-08.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope in the background._3_dalle_v2.png,DALL-E2,3a,098-09.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope in the background._4_dalle_v2.png,DALL-E2,3a,098-10.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Several rams grazing._0_dalle_v2.png,DALL-E2,3b,098-11.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Several rams grazing._1_dalle_v2.png,DALL-E2,3b,098-12.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Several rams grazing._2_dalle_v2.png,DALL-E2,3b,098-13.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Several rams grazing._3_dalle_v2.png,DALL-E2,3b,098-14.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Several rams grazing._4_dalle_v2.png,DALL-E2,3b,098-15.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_One measly and underdeveloped evergreen._0_dalle_v2.png,DALL-E2,3d,098-16.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_One measly and underdeveloped evergreen._1_dalle_v2.png,DALL-E2,3d,098-17.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_One measly and underdeveloped evergreen._2_dalle_v2.png,DALL-E2,3d,098-18.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_One measly and underdeveloped evergreen._3_dalle_v2.png,DALL-E2,3d,098-19.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_One measly and underdeveloped evergreen._4_dalle_v2.png,DALL-E2,3d,098-20.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope._0_dalle_v2.png,DALL-E2,3e,098-21.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope._1_dalle_v2.png,DALL-E2,3e,098-22.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope._2_dalle_v2.png,DALL-E2,3e,098-23.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope._3_dalle_v2.png,DALL-E2,3e,098-24.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A grassy slope._4_dalle_v2.png,DALL-E2,3e,098-25.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope._0_dalle_v2.png,DALL-E2,3f,098-26.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope._1_dalle_v2.png,DALL-E2,3f,098-27.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope._2_dalle_v2.png,DALL-E2,3f,098-28.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope._3_dalle_v2.png,DALL-E2,3f,098-29.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_A white slope._4_dalle_v2.png,DALL-E2,3f,098-30.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Rams._0_dalle_v2.png,DALL-E2,3g,098-31.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Rams._1_dalle_v2.png,DALL-E2,3g,098-32.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Rams._2_dalle_v2.png,DALL-E2,3g,098-33.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Rams._3_dalle_v2.png,DALL-E2,3g,098-34.jpg
98,"A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ",98_Rams._4_dalle_v2.png,DALL-E2,3g,098-35.jpg
99,People are wearing helmets standing next to bikes in the woods.,coco_827653_stable_diffusion_v2_1.jpg,SD2.1,0,099-00.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People are wearing helmets standing next to bikes in the woods._0_dalle_v2.png,DALL-E2,0,099-01.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People are wearing helmets standing next to bikes in the woods._1_dalle_v2.png,DALL-E2,0,099-02.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People are wearing helmets standing next to bikes in the woods._2_dalle_v2.png,DALL-E2,0,099-03.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People are wearing helmets standing next to bikes in the woods._3_dalle_v2.png,DALL-E2,0,099-04.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People are wearing helmets standing next to bikes in the woods._4_dalle_v2.png,DALL-E2,0,099-05.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People wearing helmets standing next to bikes._0_dalle_v2.png,DALL-E2,1,099-06.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People wearing helmets standing next to bikes._1_dalle_v2.png,DALL-E2,1,099-07.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People wearing helmets standing next to bikes._2_dalle_v2.png,DALL-E2,1,099-08.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People wearing helmets standing next to bikes._3_dalle_v2.png,DALL-E2,1,099-09.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People standing in the woods._0_dalle_v2.png,DALL-E2,2a,099-10.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People standing in the woods._1_dalle_v2.png,DALL-E2,2a,099-11.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People standing in the woods._2_dalle_v2.png,DALL-E2,2a,099-12.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People standing in the woods._3_dalle_v2.png,DALL-E2,2a,099-13.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People standing in the woods._4_dalle_v2.png,DALL-E2,2a,099-14.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People wearing helmets._0_dalle_v2.png,DALL-E2,2b,099-15.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People wearing helmets._1_dalle_v2.png,DALL-E2,2b,099-16.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People wearing helmets._2_dalle_v2.png,DALL-E2,2b,099-17.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People wearing helmets._3_dalle_v2.png,DALL-E2,2b,099-18.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People wearing helmets._4_dalle_v2.png,DALL-E2,2b,099-19.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_Bikes in the woods._0_dalle_v2.png,DALL-E2,2c,099-20.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_Bikes in the woods._1_dalle_v2.png,DALL-E2,2c,099-21.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_Bikes in the woods._2_dalle_v2.png,DALL-E2,2c,099-22.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_Bikes in the woods._3_dalle_v2.png,DALL-E2,2c,099-23.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_Bikes in the woods._4_dalle_v2.png,DALL-E2,2c,099-24.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People._0_dalle_v2.png,DALL-E2,3a,099-25.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People._1_dalle_v2.png,DALL-E2,3a,099-26.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People._2_dalle_v2.png,DALL-E2,3a,099-27.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People._3_dalle_v2.png,DALL-E2,3a,099-28.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_People._4_dalle_v2.png,DALL-E2,3a,099-29.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_Helmets._0_dalle_v2.png,DALL-E2,3b,099-30.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_Helmets._1_dalle_v2.png,DALL-E2,3b,099-31.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_Helmets._2_dalle_v2.png,DALL-E2,3b,099-32.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_Helmets._3_dalle_v2.png,DALL-E2,3b,099-33.jpg
99,People are wearing helmets standing next to bikes in the woods.,99_Helmets._4_dalle_v2.png,DALL-E2,3b,099-34.jpg
